circuit,vector_seed,vectors,budget,method,method_value,static_value,oracle_value,row_ideal_ratio_raw,loss
bar,7089,128,0.1,selector_family_diagnostics:wl3_role_depth_gnn,333.0,28736.0,28736.0,0.01158825167037862,True
bar,7089,128,0.2,selector_family_diagnostics:wl3_role_depth_gnn,636.0,39326.0,39500.0,0.01610126582278481,True
bar,7089,128,0.05,selector_family_diagnostics:forward_mass_pr,9021.0,15463.0,16311.0,0.5530623505609711,True
bar,7089,128,0.1,selector_family_diagnostics:forward_mass_pr,11675.0,28736.0,28736.0,0.4062847995545657,True
bar,7089,128,0.2,selector_family_diagnostics:forward_mass_pr,18430.0,39326.0,39500.0,0.46658227848101264,True
bar,7089,128,0.05,selector_family_diagnostics:sink_reach_near_pr,11367.0,15463.0,16311.0,0.6968916681993746,True
bar,7089,128,0.1,selector_family_diagnostics:sink_reach_near_pr,26730.0,28736.0,28736.0,0.9301920935412027,True
bar,7089,128,0.2,selector_family_diagnostics:sink_reach_near_pr,39352.0,39326.0,39500.0,0.996253164556962,False
bar,7089,128,0.05,selector_family_diagnostics:pdom_dist,15463.0,15463.0,16311.0,0.9480105450309607,False
bar,7089,128,0.1,selector_family_diagnostics:pdom_dist,28736.0,28736.0,28736.0,1.0,False
bar,7089,128,0.2,selector_family_diagnostics:pdom_dist,39346.0,39326.0,39500.0,0.9961012658227848,False
bar,7089,128,0.05,selector_family_diagnostics:mass_balance,9021.0,15463.0,16311.0,0.5530623505609711,True
bar,7089,128,0.1,selector_family_diagnostics:mass_balance,11675.0,28736.0,28736.0,0.4062847995545657,True
bar,7089,128,0.2,selector_family_diagnostics:mass_balance,12276.0,39326.0,39500.0,0.31078481012658227,True
bar,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,11723.0,15463.0,16311.0,0.7187174299552449,True
bar,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,23254.0,28736.0,28736.0,0.809228841870824,True
bar,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,36361.0,39326.0,39500.0,0.9205316455696203,True
bar,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,11723.0,15463.0,16311.0,0.7187174299552449,True
bar,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,23254.0,28736.0,28736.0,0.809228841870824,True
bar,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,36361.0,39326.0,39500.0,0.9205316455696203,True
bar,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,11567.0,15463.0,16311.0,0.7091533321071669,True
bar,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,19170.0,28736.0,28736.0,0.6671074610244989,True
bar,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,27990.0,39326.0,39500.0,0.7086075949367089,True
bar,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,11567.0,15463.0,16311.0,0.7091533321071669,True
bar,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,19170.0,28736.0,28736.0,0.6671074610244989,True
bar,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,27990.0,39326.0,39500.0,0.7086075949367089,True
bar,7089,128,0.05,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,6908.0,15463.0,16311.0,0.4235178713751456,True
bar,7089,128,0.1,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,14907.0,28736.0,28736.0,0.5187569599109132,True
bar,7089,128,0.2,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,36518.0,39326.0,39500.0,0.924506329113924,True
bar,7089,128,0.05,selector_family_diagnostics:role_depth_biindex_dist,11370.0,15463.0,16311.0,0.6970755931579915,True
bar,7089,128,0.1,selector_family_diagnostics:role_depth_biindex_dist,26730.0,28736.0,28736.0,0.9301920935412027,True
bar,7089,128,0.2,selector_family_diagnostics:role_depth_biindex_dist,39296.0,39326.0,39500.0,0.9948354430379747,True
cavlc,7089,128,0.05,selector_family_diagnostics:static_proximity,2088.0,2088.0,2488.0,0.8392282958199357,False
cavlc,7089,128,0.1,selector_family_diagnostics:static_proximity,2810.0,2810.0,3300.0,0.8515151515151516,False
cavlc,7089,128,0.2,selector_family_diagnostics:static_proximity,3512.0,3512.0,3979.0,0.8826338275948731,False
cavlc,7089,128,0.05,selector_family_diagnostics:dist_avg_inv,2088.0,2088.0,2488.0,0.8392282958199357,False
cavlc,7089,128,0.1,selector_family_diagnostics:dist_avg_inv,2991.0,2810.0,3300.0,0.9063636363636364,False
cavlc,7089,128,0.2,selector_family_diagnostics:dist_avg_inv,3636.0,3512.0,3979.0,0.9137974365418446,False
cavlc,7089,128,0.05,selector_family_diagnostics:pagerank,1392.0,2088.0,2488.0,0.5594855305466238,True
cavlc,7089,128,0.1,selector_family_diagnostics:pagerank,1913.0,2810.0,3300.0,0.5796969696969697,True
cavlc,7089,128,0.2,selector_family_diagnostics:pagerank,2238.0,3512.0,3979.0,0.562452877607439,True
cavlc,7089,128,0.05,selector_family_diagnostics:betweenness,820.0,2088.0,2488.0,0.3295819935691318,True
cavlc,7089,128,0.1,selector_family_diagnostics:betweenness,1666.0,2810.0,3300.0,0.5048484848484849,True
cavlc,7089,128,0.2,selector_family_diagnostics:betweenness,2283.0,3512.0,3979.0,0.5737622518220659,True
cavlc,7089,128,0.05,selector_family_diagnostics:eigen,112.0,2088.0,2488.0,0.04501607717041801,True
cavlc,7089,128,0.1,selector_family_diagnostics:eigen,127.0,2810.0,3300.0,0.03848484848484848,True
cavlc,7089,128,0.2,selector_family_diagnostics:eigen,278.0,3512.0,3979.0,0.0698668007036944,True
cavlc,7089,128,0.05,selector_family_diagnostics:out_deg,240.0,2088.0,2488.0,0.09646302250803858,True
cavlc,7089,128,0.1,selector_family_diagnostics:out_deg,344.0,2810.0,3300.0,0.10424242424242425,True
cavlc,7089,128,0.2,selector_family_diagnostics:out_deg,458.0,3512.0,3979.0,0.11510429756220156,True
cavlc,7089,128,0.05,selector_family_diagnostics:inv_depth,2088.0,2088.0,2488.0,0.8392282958199357,False
cavlc,7089,128,0.1,selector_family_diagnostics:inv_depth,2942.0,2810.0,3300.0,0.8915151515151515,False
cavlc,7089,128,0.2,selector_family_diagnostics:inv_depth,3636.0,3512.0,3979.0,0.9137974365418446,False
cavlc,7089,128,0.05,selector_family_diagnostics:cache_struct,249.0,2088.0,2488.0,0.10008038585209003,True
cavlc,7089,128,0.1,selector_family_diagnostics:cache_struct,923.0,2810.0,3300.0,0.2796969696969697,True
cavlc,7089,128,0.2,selector_family_diagnostics:cache_struct,2182.0,3512.0,3979.0,0.5483789896959035,True
cavlc,7089,128,0.05,selector_family_diagnostics:gnn_rank,1385.0,2088.0,2488.0,0.5566720257234726,True
cavlc,7089,128,0.1,selector_family_diagnostics:gnn_rank,1909.0,2810.0,3300.0,0.5784848484848485,True
cavlc,7089,128,0.2,selector_family_diagnostics:gnn_rank,2933.0,3512.0,3979.0,0.737119879366675,True
cavlc,7089,128,0.05,selector_family_diagnostics:final_score,2172.0,2088.0,2488.0,0.8729903536977492,False
cavlc,7089,128,0.1,selector_family_diagnostics:final_score,3004.0,2810.0,3300.0,0.9103030303030303,False
cavlc,7089,128,0.2,selector_family_diagnostics:final_score,3533.0,3512.0,3979.0,0.8879115355616989,False
cavlc,7089,128,0.05,selector_family_diagnostics:final_rank,2172.0,2088.0,2488.0,0.8729903536977492,False
cavlc,7089,128,0.1,selector_family_diagnostics:final_rank,3004.0,2810.0,3300.0,0.9103030303030303,False
cavlc,7089,128,0.2,selector_family_diagnostics:final_rank,3533.0,3512.0,3979.0,0.8879115355616989,False
cavlc,7089,128,0.05,selector_family_diagnostics:index_mid,286.0,2088.0,2488.0,0.11495176848874598,True
cavlc,7089,128,0.1,selector_family_diagnostics:index_mid,658.0,2810.0,3300.0,0.1993939393939394,True
cavlc,7089,128,0.2,selector_family_diagnostics:index_mid,1006.0,3512.0,3979.0,0.2528273435536567,True
cavlc,7089,128,0.05,selector_family_diagnostics:idx_mid_cache,599.0,2088.0,2488.0,0.2407556270096463,True
cavlc,7089,128,0.1,selector_family_diagnostics:idx_mid_cache,841.0,2810.0,3300.0,0.2548484848484848,True
cavlc,7089,128,0.2,selector_family_diagnostics:idx_mid_cache,1493.0,3512.0,3979.0,0.37521990449861775,True
cavlc,7089,128,0.05,selector_family_diagnostics:dist_pr,2014.0,2088.0,2488.0,0.8094855305466238,True
cavlc,7089,128,0.1,selector_family_diagnostics:dist_pr,2806.0,2810.0,3300.0,0.8503030303030303,True
cavlc,7089,128,0.2,selector_family_diagnostics:dist_pr,3327.0,3512.0,3979.0,0.8361397336014074,True
cavlc,7089,128,0.05,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,1508.0,2088.0,2488.0,0.6061093247588425,True
cavlc,7089,128,0.1,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,1921.0,2810.0,3300.0,0.5821212121212122,True
cavlc,7089,128,0.2,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,2458.0,3512.0,3979.0,0.6177431515456144,True
cavlc,7089,128,0.05,selector_family_diagnostics:union_dist_pr_topo_edge_pr,1514.0,2088.0,2488.0,0.6085209003215434,True
cavlc,7089,128,0.1,selector_family_diagnostics:union_dist_pr_topo_edge_pr,1929.0,2810.0,3300.0,0.5845454545454546,True
cavlc,7089,128,0.2,selector_family_diagnostics:union_dist_pr_topo_edge_pr,2733.0,3512.0,3979.0,0.6868559939683337,True
cavlc,7089,128,0.05,selector_family_diagnostics:wl1_role_index_edge_dist,1761.0,2088.0,2488.0,0.7077974276527331,True
cavlc,7089,128,0.1,selector_family_diagnostics:wl1_role_index_edge_dist,2150.0,2810.0,3300.0,0.6515151515151515,True
cavlc,7089,128,0.2,selector_family_diagnostics:wl1_role_index_edge_dist,3209.0,3512.0,3979.0,0.8064840412163861,True
cavlc,7089,128,0.05,selector_family_diagnostics:wl3_common_dist,799.0,2088.0,2488.0,0.32114147909967844,True
cavlc,7089,128,0.1,selector_family_diagnostics:wl3_common_dist,1390.0,2810.0,3300.0,0.4212121212121212,True
cavlc,7089,128,0.2,selector_family_diagnostics:wl3_common_dist,2388.0,3512.0,3979.0,0.600150791656195,True
cavlc,7089,128,0.05,selector_family_diagnostics:wl3_role_depth_gnn,55.0,2088.0,2488.0,0.022106109324758844,True
cavlc,7089,128,0.1,selector_family_diagnostics:wl3_role_depth_gnn,103.0,2810.0,3300.0,0.031212121212121212,True
cavlc,7089,128,0.2,selector_family_diagnostics:wl3_role_depth_gnn,507.0,3512.0,3979.0,0.12741894948479518,True
cavlc,7089,128,0.05,selector_family_diagnostics:forward_mass_pr,657.0,2088.0,2488.0,0.2640675241157556,True
cavlc,7089,128,0.1,selector_family_diagnostics:forward_mass_pr,1214.0,2810.0,3300.0,0.36787878787878786,True
cavlc,7089,128,0.2,selector_family_diagnostics:forward_mass_pr,2227.0,3512.0,3979.0,0.5596883639105302,True
cavlc,7089,128,0.05,selector_family_diagnostics:sink_reach_near_pr,1931.0,2088.0,2488.0,0.7761254019292605,True
cavlc,7089,128,0.1,selector_family_diagnostics:sink_reach_near_pr,2806.0,2810.0,3300.0,0.8503030303030303,True
cavlc,7089,128,0.2,selector_family_diagnostics:sink_reach_near_pr,3321.0,3512.0,3979.0,0.8346318170394571,True
cavlc,7089,128,0.05,selector_family_diagnostics:pdom_dist,2088.0,2088.0,2488.0,0.8392282958199357,False
cavlc,7089,128,0.1,selector_family_diagnostics:pdom_dist,3038.0,2810.0,3300.0,0.9206060606060606,False
cavlc,7089,128,0.2,selector_family_diagnostics:pdom_dist,3750.0,3512.0,3979.0,0.9424478512188992,False
cavlc,7089,128,0.05,selector_family_diagnostics:mass_balance,76.0,2088.0,2488.0,0.03054662379421222,True
cavlc,7089,128,0.1,selector_family_diagnostics:mass_balance,193.0,2810.0,3300.0,0.05848484848484849,True
cavlc,7089,128,0.2,selector_family_diagnostics:mass_balance,435.0,3512.0,3979.0,0.10932395074139231,True
cavlc,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,129.0,2088.0,2488.0,0.05184887459807074,True
cavlc,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,320.0,2810.0,3300.0,0.09696969696969697,True
cavlc,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,520.0,3512.0,3979.0,0.13068610203568737,True
cavlc,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,129.0,2088.0,2488.0,0.05184887459807074,True
cavlc,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,320.0,2810.0,3300.0,0.09696969696969697,True
cavlc,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,520.0,3512.0,3979.0,0.13068610203568737,True
cavlc,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,117.0,2088.0,2488.0,0.04702572347266881,True
cavlc,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,345.0,2810.0,3300.0,0.10454545454545454,True
cavlc,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,498.0,3512.0,3979.0,0.12515707464186981,True
cavlc,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,117.0,2088.0,2488.0,0.04702572347266881,True
cavlc,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,345.0,2810.0,3300.0,0.10454545454545454,True
cavlc,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,498.0,3512.0,3979.0,0.12515707464186981,True
cavlc,7089,128,0.05,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,117.0,2088.0,2488.0,0.04702572347266881,True
cavlc,7089,128,0.1,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,327.0,2810.0,3300.0,0.09909090909090909,True
cavlc,7089,128,0.2,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,520.0,3512.0,3979.0,0.13068610203568737,True
cavlc,7089,128,0.05,selector_family_diagnostics:role_depth_biindex_dist,117.0,2088.0,2488.0,0.04702572347266881,True
cavlc,7089,128,0.1,selector_family_diagnostics:role_depth_biindex_dist,345.0,2810.0,3300.0,0.10454545454545454,True
cavlc,7089,128,0.2,selector_family_diagnostics:role_depth_biindex_dist,498.0,3512.0,3979.0,0.12515707464186981,True
ctrl,7089,128,0.05,selector_family_diagnostics:static_proximity,1152.0,1152.0,1152.0,1.0,False
ctrl,7089,128,0.1,selector_family_diagnostics:static_proximity,2123.0,2123.0,2176.0,0.9756433823529411,False
ctrl,7089,128,0.2,selector_family_diagnostics:static_proximity,3423.0,3423.0,3890.0,0.8799485861182519,False
ctrl,7089,128,0.05,selector_family_diagnostics:dist_avg_inv,1152.0,1152.0,1152.0,1.0,False
ctrl,7089,128,0.1,selector_family_diagnostics:dist_avg_inv,2123.0,2123.0,2176.0,0.9756433823529411,False
ctrl,7089,128,0.2,selector_family_diagnostics:dist_avg_inv,3423.0,3423.0,3890.0,0.8799485861182519,False
ctrl,7089,128,0.05,selector_family_diagnostics:pagerank,827.0,1152.0,1152.0,0.7178819444444444,True
ctrl,7089,128,0.1,selector_family_diagnostics:pagerank,1560.0,2123.0,2176.0,0.7169117647058824,True
ctrl,7089,128,0.2,selector_family_diagnostics:pagerank,2762.0,3423.0,3890.0,0.7100257069408741,True
ctrl,7089,128,0.05,selector_family_diagnostics:betweenness,502.0,1152.0,1152.0,0.4357638888888889,True
ctrl,7089,128,0.1,selector_family_diagnostics:betweenness,898.0,2123.0,2176.0,0.41268382352941174,True
ctrl,7089,128,0.2,selector_family_diagnostics:betweenness,1624.0,3423.0,3890.0,0.4174807197943445,True
ctrl,7089,128,0.05,selector_family_diagnostics:eigen,591.0,1152.0,1152.0,0.5130208333333334,True
ctrl,7089,128,0.1,selector_family_diagnostics:eigen,1158.0,2123.0,2176.0,0.5321691176470589,True
ctrl,7089,128,0.2,selector_family_diagnostics:eigen,2079.0,3423.0,3890.0,0.5344473007712083,True
ctrl,7089,128,0.05,selector_family_diagnostics:out_deg,588.0,1152.0,1152.0,0.5104166666666666,True
ctrl,7089,128,0.1,selector_family_diagnostics:out_deg,1103.0,2123.0,2176.0,0.5068933823529411,True
ctrl,7089,128,0.2,selector_family_diagnostics:out_deg,1949.0,3423.0,3890.0,0.5010282776349615,True
ctrl,7089,128,0.05,selector_family_diagnostics:inv_depth,1152.0,1152.0,1152.0,1.0,False
ctrl,7089,128,0.1,selector_family_diagnostics:inv_depth,2123.0,2123.0,2176.0,0.9756433823529411,False
ctrl,7089,128,0.2,selector_family_diagnostics:inv_depth,3567.0,3423.0,3890.0,0.9169665809768638,False
ctrl,7089,128,0.05,selector_family_diagnostics:cache_struct,599.0,1152.0,1152.0,0.5199652777777778,True
ctrl,7089,128,0.1,selector_family_diagnostics:cache_struct,1259.0,2123.0,2176.0,0.5785845588235294,True
ctrl,7089,128,0.2,selector_family_diagnostics:cache_struct,2578.0,3423.0,3890.0,0.6627249357326478,True
ctrl,7089,128,0.05,selector_family_diagnostics:gnn_rank,574.0,1152.0,1152.0,0.4982638888888889,True
ctrl,7089,128,0.1,selector_family_diagnostics:gnn_rank,1238.0,2123.0,2176.0,0.5689338235294118,True
ctrl,7089,128,0.2,selector_family_diagnostics:gnn_rank,2336.0,3423.0,3890.0,0.6005141388174807,True
ctrl,7089,128,0.05,selector_family_diagnostics:final_score,1152.0,1152.0,1152.0,1.0,False
ctrl,7089,128,0.1,selector_family_diagnostics:final_score,2058.0,2123.0,2176.0,0.9457720588235294,True
ctrl,7089,128,0.2,selector_family_diagnostics:final_score,3501.0,3423.0,3890.0,0.9,False
ctrl,7089,128,0.05,selector_family_diagnostics:final_rank,1152.0,1152.0,1152.0,1.0,False
ctrl,7089,128,0.1,selector_family_diagnostics:final_rank,2058.0,2123.0,2176.0,0.9457720588235294,True
ctrl,7089,128,0.2,selector_family_diagnostics:final_rank,3501.0,3423.0,3890.0,0.9,False
ctrl,7089,128,0.05,selector_family_diagnostics:index_mid,572.0,1152.0,1152.0,0.4965277777777778,True
ctrl,7089,128,0.1,selector_family_diagnostics:index_mid,1086.0,2123.0,2176.0,0.4990808823529412,True
ctrl,7089,128,0.2,selector_family_diagnostics:index_mid,2138.0,3423.0,3890.0,0.5496143958868894,True
ctrl,7089,128,0.05,selector_family_diagnostics:idx_mid_cache,712.0,1152.0,1152.0,0.6180555555555556,True
ctrl,7089,128,0.1,selector_family_diagnostics:idx_mid_cache,1352.0,2123.0,2176.0,0.6213235294117647,True
ctrl,7089,128,0.2,selector_family_diagnostics:idx_mid_cache,2196.0,3423.0,3890.0,0.5645244215938303,True
ctrl,7089,128,0.05,selector_family_diagnostics:dist_pr,1152.0,1152.0,1152.0,1.0,False
ctrl,7089,128,0.1,selector_family_diagnostics:dist_pr,2073.0,2123.0,2176.0,0.9526654411764706,True
ctrl,7089,128,0.2,selector_family_diagnostics:dist_pr,3524.0,3423.0,3890.0,0.9059125964010283,False
ctrl,7089,128,0.05,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,921.0,1152.0,1152.0,0.7994791666666666,True
ctrl,7089,128,0.1,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,1601.0,2123.0,2176.0,0.7357536764705882,True
ctrl,7089,128,0.2,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,2861.0,3423.0,3890.0,0.7354755784061696,True
ctrl,7089,128,0.05,selector_family_diagnostics:union_dist_pr_topo_edge_pr,955.0,1152.0,1152.0,0.8289930555555556,True
ctrl,7089,128,0.1,selector_family_diagnostics:union_dist_pr_topo_edge_pr,1807.0,2123.0,2176.0,0.8304227941176471,True
ctrl,7089,128,0.2,selector_family_diagnostics:union_dist_pr_topo_edge_pr,3229.0,3423.0,3890.0,0.8300771208226221,True
ctrl,7089,128,0.05,selector_family_diagnostics:wl1_role_index_edge_dist,1152.0,1152.0,1152.0,1.0,False
ctrl,7089,128,0.1,selector_family_diagnostics:wl1_role_index_edge_dist,2143.0,2123.0,2176.0,0.9848345588235294,False
ctrl,7089,128,0.2,selector_family_diagnostics:wl1_role_index_edge_dist,3206.0,3423.0,3890.0,0.8241645244215938,True
ctrl,7089,128,0.05,selector_family_diagnostics:wl3_common_dist,1152.0,1152.0,1152.0,1.0,False
ctrl,7089,128,0.1,selector_family_diagnostics:wl3_common_dist,1940.0,2123.0,2176.0,0.8915441176470589,True
ctrl,7089,128,0.2,selector_family_diagnostics:wl3_common_dist,3394.0,3423.0,3890.0,0.8724935732647815,True
ctrl,7089,128,0.05,selector_family_diagnostics:wl3_role_depth_gnn,337.0,1152.0,1152.0,0.2925347222222222,True
ctrl,7089,128,0.1,selector_family_diagnostics:wl3_role_depth_gnn,616.0,2123.0,2176.0,0.28308823529411764,True
ctrl,7089,128,0.2,selector_family_diagnostics:wl3_role_depth_gnn,1331.0,3423.0,3890.0,0.34215938303341903,True
